scenario,trial,noise,layer,truth_r_km,truth_theta_deg,truth_z,truth_v,truth_psi_deg,est_r_km,est_theta_deg,est_v,est_psi_deg,est_z,err_r_km,err_theta_deg,err_v,err_psi_deg,err_z,abs_err_r_km,abs_err_theta_deg,abs_err_v,abs_err_psi_deg,abs_err_z,ci_r_km,ci_theta_deg,ci_v,ci_psi_deg,ci_z_m,cov_r,cov_theta,cov_v,cov_psi,cov_z,n_acc
B-L,26,6,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,6,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,51.98625,-0.4755,2.807875,5.816250000000001,,2.285882131612638,-0.0849956458760537,0.8598481232321722,4.280925621406095,,2.285882131612638,0.0849956458760537,0.8598481232321722,4.280925621406095,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,825
B-L,26,6,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,45.9,-0.38,2.632,1.28,212.0,-3.8003678683873616,0.0105043541239326,0.6839731232321717,-0.2553243785939099,6.857835718038075,3.8003678683873616,0.0105043541239326,0.6839731232321717,0.2553243785939099,6.857835718038075,15.0,0.0,1.2,6.000000000000001,40.0,True,False,True,True,True,61
B-L,26,7,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,7,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,52.98625,-0.4545,2.729125,5.291250000000001,,3.285882131612638,-0.0639956458760703,0.7810981232321719,3.755925621406101,,3.285882131612638,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,843
B-L,26,7,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,46.1,-0.38,1.7999999999999998,0.0,212.0,-3.600367868387359,0.0105043541239326,-0.1480268767678281,-1.5353243785939066,6.857835718038075,3.600367868387359,0.0105043541239326,0.1480268767678281,1.5353243785939066,6.857835718038075,6.0,0.0,0.9999999999999998,8.0,40.0,True,False,True,True,True,10
B-L,26,8,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,8,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,46.48625,-0.4545,2.729125,5.291250000000001,,-3.214117868387362,-0.0639956458760703,0.7810981232321719,3.755925621406101,,3.214117868387362,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,734
B-L,26,8,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,49.5,-0.5,1.7999999999999998,13.68,168.8,-0.2003678683873602,-0.1094956458760598,-0.1480268767678281,12.144675621406108,-36.34216428196192,0.2003678683873602,0.1094956458760598,0.1480268767678281,12.144675621406108,36.34216428196192,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-L,26,9,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,9,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,46.48625,-0.4545,2.729125,5.291250000000001,,-3.214117868387362,-0.0639956458760703,0.7810981232321719,3.755925621406101,,3.214117868387362,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,734
B-L,26,9,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.56,-0.5,1.48,12.72,212.0,0.8596321316126421,-0.1094956458760598,-0.4680268767678279,11.184675621406091,6.857835718038075,0.8596321316126421,0.1094956458760598,0.4680268767678279,11.184675621406091,6.857835718038075,6.5,0.0,0.5999999999999999,6.000000000000001,40.0,True,False,False,False,True,40
B-L,26,10,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,10,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,51.73625,-0.4545,2.729125,5.291250000000001,,2.035882131612638,-0.0639956458760703,0.7810981232321719,3.755925621406101,,2.035882131612638,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,820
B-L,26,10,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,49.5,-0.5,1.7999999999999998,11.52,168.8,-0.2003678683873602,-0.1094956458760598,-0.1480268767678281,9.984675621406089,-36.34216428196192,0.2003678683873602,0.1094956458760598,0.1480268767678281,9.984675621406089,36.34216428196192,10.0,0.0,0.7999999999999998,4.000000000000001,40.0,True,False,True,False,True,3
B-L,26,11,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,11,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,56.73625,-0.4545,2.729125,5.291250000000001,,7.035882131612638,-0.0639956458760703,0.7810981232321719,3.755925621406101,,7.035882131612638,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,883
B-L,26,11,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,47.66,-0.5,2.648,4.48,212.0,-2.040367868387364,-0.1094956458760598,0.6999731232321718,2.9446756214060947,6.857835718038075,2.040367868387364,0.1094956458760598,0.6999731232321718,2.9446756214060947,6.857835718038075,6.0,0.0,0.4000000000000003,4.0,40.0,True,False,False,False,True,17
B-L,26,12,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,12,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,60.0,-0.4545,2.729125,5.291250000000001,,10.29963213161264,-0.0639956458760703,0.7810981232321719,3.755925621406101,,10.29963213161264,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,913
B-L,26,12,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,55.0,-0.5,1.7999999999999998,10.0,168.8,5.29963213161264,-0.1094956458760598,-0.1480268767678281,8.464675621406107,-36.34216428196192,5.29963213161264,0.1094956458760598,0.1480268767678281,8.464675621406107,36.34216428196192,8.0,0.0,0.3999999999999999,2.0,0.0,True,False,True,False,False,2
B-L,26,13,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,13,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.23625,-0.4545,2.729125,5.291250000000001,,0.5358821316126381,-0.0639956458760703,0.7810981232321719,3.755925621406101,,0.5358821316126381,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,792
B-L,26,13,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,45.0,-0.5,2.68,8.319999999999999,168.8,-4.70036786838736,-0.1094956458760598,0.7319731232321718,6.78467562140611,-36.34216428196192,4.70036786838736,0.1094956458760598,0.7319731232321718,6.78467562140611,36.34216428196192,10.0,0.0,1.2,3.999999999999999,40.0,True,False,True,False,True,10
B-L,26,14,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,14,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,56.23625,-0.4545,2.729125,5.291250000000001,,6.535882131612638,-0.0639956458760703,0.7810981232321719,3.755925621406101,,6.535882131612638,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,883
B-L,26,14,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,53.24,-0.32,1.872,-4.0,212.0,3.539632131612642,0.0705043541239289,-0.076026876767828,-5.535324378593912,6.857835718038075,3.539632131612642,0.0705043541239289,0.076026876767828,5.535324378593912,6.857835718038075,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-L,26,15,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,15,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,53.81125,-0.4755,2.781625,5.816250000000001,,4.110882131612641,-0.0849956458760537,0.8335981232321721,4.280925621406095,,4.110882131612641,0.0849956458760537,0.8335981232321721,4.280925621406095,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,856
B-L,26,15,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,60.0,-0.5,2.752,7.52,212.0,10.29963213161264,-0.1094956458760598,0.8039731232321718,5.984675621406109,6.857835718038075,10.29963213161264,0.1094956458760598,0.8039731232321718,5.984675621406109,6.857835718038075,11.0,0.0,1.2,6.000000000000001,40.0,True,False,True,False,True,3
B-L,26,16,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,16,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,45.73625,-0.4755,2.807875,5.816250000000001,,-3.964117868387362,-0.0849956458760537,0.8598481232321722,4.280925621406095,,3.964117868387362,0.0849956458760537,0.8598481232321722,4.280925621406095,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,710
B-L,26,16,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,47.66,-0.5,2.3999999999999995,8.0,168.8,-2.040367868387364,-0.1094956458760598,0.4519731232321715,6.464675621406105,-36.34216428196192,2.040367868387364,0.1094956458760598,0.4519731232321715,6.464675621406105,36.34216428196192,2.5,0.0,0.2000000000000001,3.999999999999999,40.0,False,False,False,False,True,11
B-L,26,17,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,17,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,45.73625,-0.4545,2.804125,5.291250000000001,,-3.964117868387362,-0.0639956458760703,0.856098123232172,3.755925621406101,,3.964117868387362,0.0639956458760703,0.856098123232172,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,687
B-L,26,17,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,45.4,-0.5,2.3999999999999995,7.52,188.8,-4.300367868387362,-0.1094956458760598,0.4519731232321715,5.984675621406109,-16.342164281961914,4.300367868387362,0.1094956458760598,0.4519731232321715,5.984675621406109,16.342164281961914,10.0,0.0,0.7999999999999996,6.000000000000001,40.0,True,False,True,False,True,33
B-L,26,18,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,18,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,58.73625,-0.4545,2.729125,5.291250000000001,,9.035882131612638,-0.0639956458760703,0.7810981232321719,3.755925621406101,,9.035882131612638,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,903
B-L,26,18,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,47.0,-0.38,2.92,1.52,192.0,-2.70036786838736,0.0105043541239326,0.971973123232172,-0.0153243785938994,-13.142164281961923,2.70036786838736,0.0105043541239326,0.971973123232172,0.0153243785938994,13.142164281961923,3.0,0.0,0.2000000000000001,0.0,40.0,False,False,False,False,True,8
B-L,26,19,M0_prior,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.0,0.0,2.0,0.0,200.0,0.2996321316126398,0.3905043541239344,0.051973123232172,-1.5353243785939066,-5.142164281961925,0.2996321316126398,0.3905043541239344,0.051973123232172,1.5353243785939066,5.142164281961925,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,26,19,M1_RC2,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,50.73625,-0.4545,2.729125,5.291250000000001,,1.035882131612638,-0.0639956458760703,0.7810981232321719,3.755925621406101,,1.035882131612638,0.0639956458760703,0.7810981232321719,3.755925621406101,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,804
B-L,26,19,M2_RC2_RC3,49.70036786838736,-0.3905043541239394,205.14216428196195,1.948026876767828,1.5353243785939004,57.1,-0.5,1.7999999999999998,11.2,192.0,7.399632131612641,-0.1094956458760598,-0.1480268767678281,9.66467562140611,-13.142164281961923,7.399632131612641,0.1094956458760598,0.1480268767678281,9.66467562140611,13.142164281961923,12.0,0.0,0.3999999999999999,6.000000000000001,40.0,True,False,True,False,True,9
B-L,27,0,M0_prior,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,50.0,0.0,2.0,0.0,200.0,1.6231665005899174,0.7049787223819517,-0.2800782427299988,0.6271038953595583,12.535753545362835,1.6231665005899174,0.7049787223819517,0.2800782427299988,0.6271038953595583,12.535753545362835,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,27,0,M1_RC2,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,46.23625,-0.5700000000000001,2.729125,-7.29125,,-2.1405834994100843,0.1349787223819363,0.449046757270001,-6.664146104640427,,2.1405834994100843,0.1349787223819363,0.449046757270001,6.664146104640427,,15.0,0.0,1.4,6.000000000000001,,True,False,True,False,True,469
B-L,27,0,M2_RC2_RC3,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,55.34,-0.88,2.872,13.68,212.0,6.963166500589921,-0.1750212776180444,0.5919217572700011,14.307103895359573,24.53575354536284,6.963166500589921,0.1750212776180444,0.5919217572700011,14.307103895359573,24.53575354536284,4.5,0.0,0.2000000000000001,0.0,40.0,False,False,False,False,True,5
B-L,27,1,M0_prior,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,50.0,0.0,2.0,0.0,200.0,1.6231665005899174,0.7049787223819517,-0.2800782427299988,0.6271038953595583,12.535753545362835,1.6231665005899174,0.7049787223819517,0.2800782427299988,0.6271038953595583,12.535753545362835,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,27,1,M1_RC2,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,47.98625,-0.5455,2.729125,-9.29125,,-0.3905834994100843,0.1594787223819424,0.449046757270001,-8.66414610464043,,0.3905834994100843,0.1594787223819424,0.449046757270001,8.66414610464043,,15.0,0.0,1.0,4.000000000000001,,True,False,True,False,True,251
B-L,27,1,M2_RC2_RC3,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,45.66,-0.5,2.848,-10.0,168.8,-2.716833499410086,0.2049787223819574,0.567921757270001,-9.37289610464043,-18.66424645463715,2.716833499410086,0.2049787223819574,0.567921757270001,9.37289610464043,18.66424645463715,13.0,0.0,1.2,4.000000000000001,40.0,True,False,True,False,True,7
B-L,27,2,M0_prior,48.37683349941008,-0.704978722381947,187.4642464546372,2.280078242729999,-0.6271038953595687,50.0,0.0,2.0,0.0,200.0,1.6231665005899174,0.7049787223819517,-0.2800782427299988,0.6271038953595583,12.535753545362835,1.6231665005899174,0.7049787223819517,0.2800782427299988,0.6271038953595583,12.535753545362835,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
